driverId,driverName,raceId,circuitName,lap,position,time,time_ms
830,Max Verstappen,1105,Spanish Grand Prix,26,1,01:23.8,83843
830,Max Verstappen,1105,Spanish Grand Prix,27,1,01:38.4,98427
830,Max Verstappen,1105,Spanish Grand Prix,28,1,01:18.7,78707
830,Max Verstappen,1105,Spanish Grand Prix,29,1,01:18.9,78860
830,Max Verstappen,1105,Spanish Grand Prix,30,1,01:19.0,78976
830,Max Verstappen,1105,Spanish Grand Prix,31,1,01:19.2,79165
830,Max Verstappen,1105,Spanish Grand Prix,32,1,01:18.9,78878
830,Max Verstappen,1105,Spanish Grand Prix,33,1,01:19.2,79189
830,Max Verstappen,1105,Spanish Grand Prix,34,1,01:18.8,78806
830,Max Verstappen,1105,Spanish Grand Prix,35,1,01:18.9,78890
830,Max Verstappen,1105,Spanish Grand Prix,36,1,01:18.8,78789
830,Max Verstappen,1105,Spanish Grand Prix,37,1,01:19.0,79026
830,Max Verstappen,1105,Spanish Grand Prix,38,1,01:19.4,79417
830,Max Verstappen,1105,Spanish Grand Prix,39,1,01:19.3,79322
830,Max Verstappen,1105,Spanish Grand Prix,40,1,01:19.4,79388
830,Max Verstappen,1105,Spanish Grand Prix,41,1,01:19.5,79530
830,Max Verstappen,1105,Spanish Grand Prix,42,1,01:19.1,79092
830,Max Verstappen,1105,Spanish Grand Prix,43,1,01:18.9,78912
830,Max Verstappen,1105,Spanish Grand Prix,44,1,01:19.0,78970
830,Max Verstappen,1105,Spanish Grand Prix,45,1,01:19.1,79104
830,Max Verstappen,1105,Spanish Grand Prix,46,1,01:18.8,78840
830,Max Verstappen,1105,Spanish Grand Prix,47,1,01:19.1,79109
830,Max Verstappen,1105,Spanish Grand Prix,48,1,01:19.0,78953
830,Max Verstappen,1105,Spanish Grand Prix,49,1,01:19.1,79093
830,Max Verstappen,1105,Spanish Grand Prix,50,1,01:19.2,79221
830,Max Verstappen,1105,Spanish Grand Prix,51,1,01:18.8,78768
830,Max Verstappen,1105,Spanish Grand Prix,52,1,01:22.8,82849
830,Max Verstappen,1105,Spanish Grand Prix,53,1,01:37.2,97231
830,Max Verstappen,1105,Spanish Grand Prix,54,1,01:17.5,77473
830,Max Verstappen,1105,Spanish Grand Prix,55,1,01:17.8,77766
830,Max Verstappen,1105,Spanish Grand Prix,56,1,01:17.2,77183
830,Max Verstappen,1105,Spanish Grand Prix,57,1,01:17.3,77306
830,Max Verstappen,1105,Spanish Grand Prix,58,1,01:17.5,77502
830,Max Verstappen,1105,Spanish Grand Prix,59,1,01:17.8,77761
830,Max Verstappen,1105,Spanish Grand Prix,60,1,01:18.2,78205
830,Max Verstappen,1105,Spanish Grand Prix,61,1,01:16.3,76330
830,Max Verstappen,1105,Spanish Grand Prix,62,1,01:18.0,78014
830,Max Verstappen,1105,Spanish Grand Prix,63,1,01:17.7,77697
830,Max Verstappen,1105,Spanish Grand Prix,64,1,01:18.6,78559
830,Max Verstappen,1105,Spanish Grand Prix,65,1,01:17.6,77611
830,Max Verstappen,1105,Spanish Grand Prix,66,1,01:17.7,77708
1,Lewis Hamilton,1105,Spanish Grand Prix,1,4,01:26.4,86376
1,Lewis Hamilton,1105,Spanish Grand Prix,2,4,01:21.7,81678
1,Lewis Hamilton,1105,Spanish Grand Prix,3,4,01:20.8,80839
1,Lewis Hamilton,1105,Spanish Grand Prix,4,4,01:21.0,80962
1,Lewis Hamilton,1105,Spanish Grand Prix,5,4,01:20.8,80755
1,Lewis Hamilton,1105,Spanish Grand Prix,6,4,01:20.7,80705
1,Lewis Hamilton,1105,Spanish Grand Prix,7,4,01:20.5,80488
1,Lewis Hamilton,1105,Spanish Grand Prix,8,3,01:20.5,80478
1,Lewis Hamilton,1105,Spanish Grand Prix,9,3,01:20.8,80812
1,Lewis Hamilton,1105,Spanish Grand Prix,10,3,01:20.7,80710
1,Lewis Hamilton,1105,Spanish Grand Prix,11,3,01:20.6,80646
1,Lewis Hamilton,1105,Spanish Grand Prix,12,3,01:20.5,80504
1,Lewis Hamilton,1105,Spanish Grand Prix,13,3,01:20.6,80552
1,Lewis Hamilton,1105,Spanish Grand Prix,14,3,01:20.8,80785
1,Lewis Hamilton,1105,Spanish Grand Prix,15,2,01:20.9,80865
1,Lewis Hamilton,1105,Spanish Grand Prix,16,2,01:19.7,79733
1,Lewis Hamilton,1105,Spanish Grand Prix,17,2,01:20.3,80253
1,Lewis Hamilton,1105,Spanish Grand Prix,18,2,01:20.2,80172
1,Lewis Hamilton,1105,Spanish Grand Prix,19,2,01:20.3,80324
1,Lewis Hamilton,1105,Spanish Grand Prix,20,2,01:20.5,80527
1,Lewis Hamilton,1105,Spanish Grand Prix,21,2,01:20.7,80681
1,Lewis Hamilton,1105,Spanish Grand Prix,22,2,01:20.6,80562
1,Lewis Hamilton,1105,Spanish Grand Prix,23,2,01:20.8,80786
1,Lewis Hamilton,1105,Spanish Grand Prix,24,2,01:24.7,84672
1,Lewis Hamilton,1105,Spanish Grand Prix,25,5,01:39.3,99313
1,Lewis Hamilton,1105,Spanish Grand Prix,26,4,01:19.6,79629
1,Lewis Hamilton,1105,Spanish Grand Prix,27,3,01:19.2,79186
1,Lewis Hamilton,1105,Spanish Grand Prix,28,2,01:19.2,79161
1,Lewis Hamilton,1105,Spanish Grand Prix,29,2,01:19.8,79800
1,Lewis Hamilton,1105,Spanish Grand Prix,30,2,01:19.3,79292
1,Lewis Hamilton,1105,Spanish Grand Prix,31,2,01:19.5,79483
1,Lewis Hamilton,1105,Spanish Grand Prix,32,2,01:19.2,79215
1,Lewis Hamilton,1105,Spanish Grand Prix,33,2,01:19.2,79199
1,Lewis Hamilton,1105,Spanish Grand Prix,34,2,01:19.0,79028
1,Lewis Hamilton,1105,Spanish Grand Prix,35,2,01:18.9,78927
1,Lewis Hamilton,1105,Spanish Grand Prix,36,2,01:19.1,79127
1,Lewis Hamilton,1105,Spanish Grand Prix,37,2,01:19.8,79835
1,Lewis Hamilton,1105,Spanish Grand Prix,38,2,01:19.7,79732
1,Lewis Hamilton,1105,Spanish Grand Prix,39,2,01:19.6,79594
1,Lewis Hamilton,1105,Spanish Grand Prix,40,2,01:19.5,79468
1,Lewis Hamilton,1105,Spanish Grand Prix,41,2,01:19.5,79523
1,Lewis Hamilton,1105,Spanish Grand Prix,42,2,01:19.2,79187
1,Lewis Hamilton,1105,Spanish Grand Prix,43,2,01:19.1,79078
1,Lewis Hamilton,1105,Spanish Grand Prix,44,2,01:19.1,79121
1,Lewis Hamilton,1105,Spanish Grand Prix,45,2,01:19.2,79201
1,Lewis Hamilton,1105,Spanish Grand Prix,46,2,01:19.0,78965
1,Lewis Hamilton,1105,Spanish Grand Prix,47,2,01:18.9,78933
1,Lewis Hamilton,1105,Spanish Grand Prix,48,2,01:19.2,79183
1,Lewis Hamilton,1105,Spanish Grand Prix,49,2,01:19.0,78968
1,Lewis Hamilton,1105,Spanish Grand Prix,50,2,01:22.7,82701
1,Lewis Hamilton,1105,Spanish Grand Prix,51,2,01:38.7,98688
1,Lewis Hamilton,1105,Spanish Grand Prix,52,2,01:18.6,78621
1,Lewis Hamilton,1105,Spanish Grand Prix,53,2,01:18.6,78564
1,Lewis Hamilton,1105,Spanish Grand Prix,54,2,01:17.5,77529
1,Lewis Hamilton,1105,Spanish Grand Prix,55,2,01:17.6,77575
1,Lewis Hamilton,1105,Spanish Grand Prix,56,2,01:17.9,77874
1,Lewis Hamilton,1105,Spanish Grand Prix,57,2,01:17.7,77725
1,Lewis Hamilton,1105,Spanish Grand Prix,58,2,01:17.8,77848
1,Lewis Hamilton,1105,Spanish Grand Prix,59,2,01:18.1,78138
1,Lewis Hamilton,1105,Spanish Grand Prix,60,2,01:18.5,78475
1,Lewis Hamilton,1105,Spanish Grand Prix,61,2,01:17.6,77627
1,Lewis Hamilton,1105,Spanish Grand Prix,62,2,01:16.7,76676
1,Lewis Hamilton,1105,Spanish Grand Prix,63,2,01:19.0,78967
1,Lewis Hamilton,1105,Spanish Grand Prix,64,2,01:18.6,78579
1,Lewis Hamilton,1105,Spanish Grand Prix,65,2,01:20.3,80310
1,Lewis Hamilton,1105,Spanish Grand Prix,66,2,01:19.1,79120
4,Fernando Alonso,1105,Spanish Grand Prix,1,6,01:28.0,88039
4,Fernando Alonso,1105,Spanish Grand Prix,2,6,01:21.8,81792
4,Fernando Alonso,1105,Spanish Grand Prix,3,6,01:21.6,81574
4,Fernando Alonso,1105,Spanish Grand Prix,4,6,01:20.7,80717
4,Fernando Alonso,1105,Spanish Grand Prix,5,6,01:21.3,81289
4,Fernando Alonso,1105,Spanish Grand Prix,6,6,01:21.6,81631
4,Fernando Alonso,1105,Spanish Grand Prix,7,7,01:22.1,82087
4,Fernando Alonso,1105,Spanish Grand Prix,8,7,01:21.8,81776
4,Fernando Alonso,1105,Spanish Grand Prix,9,7,01:21.3,81350
4,Fernando Alonso,1105,Spanish Grand Prix,10,7,01:21.3,81340
4,Fernando Alonso,1105,Spanish Grand Prix,11,7,01:21.6,81575
4,Fernando Alonso,1105,Spanish Grand Prix,12,7,01:21.3,81291
4,Fernando Alonso,1105,Spanish Grand Prix,13,6,01:21.3,81325
4,Fernando Alonso,1105,Spanish Grand Prix,14,6,01:20.9,80876
4,Fernando Alonso,1105,Spanish Grand Prix,15,5,01:21.2,81169
4,Fernando Alonso,1105,Spanish Grand Prix,16,4,01:21.2,81150
4,Fernando Alonso,1105,Spanish Grand Prix,17,4,01:21.2,81193
4,Fernando Alonso,1105,Spanish Grand Prix,18,4,01:21.1,81147
4,Fernando Alonso,1105,Spanish Grand Prix,19,5,01:25.0,84968
4,Fernando Alonso,1105,Spanish Grand Prix,20,10,01:39.0,99017
4,Fernando Alonso,1105,Spanish Grand Prix,21,9,01:20.4,80375
4,Fernando Alonso,1105,Spanish Grand Prix,22,9,01:21.0,80954
4,Fernando Alonso,1105,Spanish Grand Prix,23,9,01:21.0,80987
4,Fernando Alonso,1105,Spanish Grand Prix,24,9,01:20.8,80813
4,Fernando Alonso,1105,Spanish Grand Prix,25,9,01:20.3,80320
4,Fernando Alonso,1105,Spanish Grand Prix,26,9,01:20.4,80367
4,Fernando Alonso,1105,Spanish Grand Prix,27,9,01:20.3,80318
4,Fernando Alonso,1105,Spanish Grand Prix,28,8,01:20.4,80404
4,Fernando Alonso,1105,Spanish Grand Prix,29,8,01:20.2,80239
4,Fernando Alonso,1105,Spanish Grand Prix,30,8,01:20.9,80916
4,Fernando Alonso,1105,Spanish Grand Prix,31,9,01:20.9,80892
4,Fernando Alonso,1105,Spanish Grand Prix,32,9,01:20.4,80379
4,Fernando Alonso,1105,Spanish Grand Prix,33,9,01:20.6,80614
4,Fernando Alonso,1105,Spanish Grand Prix,34,8,01:20.6,80634
4,Fernando Alonso,1105,Spanish Grand Prix,35,6,01:20.4,80435
4,Fernando Alonso,1105,Spanish Grand Prix,36,6,01:20.3,80323
4,Fernando Alonso,1105,Spanish Grand Prix,37,6,01:20.2,80247
4,Fernando Alonso,1105,Spanish Grand Prix,38,6,01:20.1,80074
4,Fernando Alonso,1105,Spanish Grand Prix,39,6,01:19.9,79851
4,Fernando Alonso,1105,Spanish Grand Prix,40,6,01:19.8,79832
4,Fernando Alonso,1105,Spanish Grand Prix,41,6,01:19.8,79840
4,Fernando Alonso,1105,Spanish Grand Prix,42,5,01:19.9,79900
4,Fernando Alonso,1105,Spanish Grand Prix,43,5,01:20.1,80130
4,Fernando Alonso,1105,Spanish Grand Prix,44,5,01:23.9,83902
4,Fernando Alonso,1105,Spanish Grand Prix,45,10,01:38.8,98759
4,Fernando Alonso,1105,Spanish Grand Prix,46,10,01:18.4,78442
4,Fernando Alonso,1105,Spanish Grand Prix,47,10,01:18.3,78321
4,Fernando Alonso,1105,Spanish Grand Prix,48,9,01:18.2,78237
4,Fernando Alonso,1105,Spanish Grand Prix,49,8,01:18.1,78083
4,Fernando Alonso,1105,Spanish Grand Prix,50,8,01:18.9,78935
4,Fernando Alonso,1105,Spanish Grand Prix,51,7,01:18.8,78833
4,Fernando Alonso,1105,Spanish Grand Prix,52,7,01:18.5,78543
4,Fernando Alonso,1105,Spanish Grand Prix,53,7,01:19.2,79225
4,Fernando Alonso,1105,Spanish Grand Prix,54,7,01:18.5,78536
4,Fernando Alonso,1105,Spanish Grand Prix,55,7,01:18.6,78584
4,Fernando Alonso,1105,Spanish Grand Prix,56,7,01:18.7,78749
4,Fernando Alonso,1105,Spanish Grand Prix,57,7,01:18.8,78770
4,Fernando Alonso,1105,Spanish Grand Prix,58,7,01:18.9,78861
4,Fernando Alonso,1105,Spanish Grand Prix,59,7,01:18.9,78870
4,Fernando Alonso,1105,Spanish Grand Prix,60,7,01:19.1,79111
4,Fernando Alonso,1105,Spanish Grand Prix,61,7,01:19.6,79624
4,Fernando Alonso,1105,Spanish Grand Prix,62,7,01:19.4,79445
4,Fernando Alonso,1105,Spanish Grand Prix,63,7,01:18.5,78532
4,Fernando Alonso,1105,Spanish Grand Prix,64,7,01:19.2,79229
4,Fernando Alonso,1105,Spanish Grand Prix,65,7,01:18.8,78845
4,Fernando Alonso,1105,Spanish Grand Prix,66,7,01:19.5,79481
815,Sergio Pérez,1105,Spanish Grand Prix,1,11,01:30.4,90355
815,Sergio Pérez,1105,Spanish Grand Prix,2,10,01:21.7,81724
815,Sergio Pérez,1105,Spanish Grand Prix,3,10,01:22.0,81953
815,Sergio Pérez,1105,Spanish Grand Prix,4,10,01:20.9,80936
815,Sergio Pérez,1105,Spanish Grand Prix,5,10,01:21.8,81824
815,Sergio Pérez,1105,Spanish Grand Prix,6,9,01:20.9,80908
815,Sergio Pérez,1105,Spanish Grand Prix,7,9,01:21.2,81245
815,Sergio Pérez,1105,Spanish Grand Prix,8,9,01:21.1,81102
815,Sergio Pérez,1105,Spanish Grand Prix,9,8,01:21.0,81010
815,Sergio Pérez,1105,Spanish Grand Prix,10,8,01:21.3,81266
815,Sergio Pérez,1105,Spanish Grand Prix,11,8,01:21.6,81616
815,Sergio Pérez,1105,Spanish Grand Prix,12,8,01:21.6,81597
815,Sergio Pérez,1105,Spanish Grand Prix,13,7,01:21.6,81592
815,Sergio Pérez,1105,Spanish Grand Prix,14,7,01:21.3,81329
815,Sergio Pérez,1105,Spanish Grand Prix,15,6,01:21.3,81327
815,Sergio Pérez,1105,Spanish Grand Prix,16,5,01:21.0,81033
815,Sergio Pérez,1105,Spanish Grand Prix,17,5,01:21.1,81115
815,Sergio Pérez,1105,Spanish Grand Prix,18,5,01:20.8,80824
815,Sergio Pérez,1105,Spanish Grand Prix,19,4,01:21.1,81128
815,Sergio Pérez,1105,Spanish Grand Prix,20,4,01:20.5,80547
815,Sergio Pérez,1105,Spanish Grand Prix,21,4,01:20.3,80256
815,Sergio Pérez,1105,Spanish Grand Prix,22,4,01:20.3,80315
815,Sergio Pérez,1105,Spanish Grand Prix,23,4,01:20.7,80690
815,Sergio Pérez,1105,Spanish Grand Prix,24,4,01:20.8,80828
815,Sergio Pérez,1105,Spanish Grand Prix,25,3,01:21.1,81062
815,Sergio Pérez,1105,Spanish Grand Prix,26,2,01:21.2,81244
815,Sergio Pérez,1105,Spanish Grand Prix,27,4,01:25.2,85177
815,Sergio Pérez,1105,Spanish Grand Prix,28,9,01:38.2,98204
815,Sergio Pérez,1105,Spanish Grand Prix,29,9,01:18.6,78645
815,Sergio Pérez,1105,Spanish Grand Prix,30,9,01:20.4,80419
815,Sergio Pérez,1105,Spanish Grand Prix,31,8,01:18.8,78786
815,Sergio Pérez,1105,Spanish Grand Prix,32,8,01:19.5,79530
815,Sergio Pérez,1105,Spanish Grand Prix,33,7,01:19.3,79337
815,Sergio Pérez,1105,Spanish Grand Prix,34,5,01:18.8,78817
815,Sergio Pérez,1105,Spanish Grand Prix,35,5,01:18.8,78784
815,Sergio Pérez,1105,Spanish Grand Prix,36,5,01:19.6,79553
815,Sergio Pérez,1105,Spanish Grand Prix,37,5,01:19.3,79296
815,Sergio Pérez,1105,Spanish Grand Prix,38,5,01:19.2,79247
815,Sergio Pérez,1105,Spanish Grand Prix,39,5,01:19.3,79310
815,Sergio Pérez,1105,Spanish Grand Prix,40,5,01:19.2,79191
815,Sergio Pérez,1105,Spanish Grand Prix,41,4,01:19.2,79201
815,Sergio Pérez,1105,Spanish Grand Prix,42,4,01:18.9,78907
815,Sergio Pérez,1105,Spanish Grand Prix,43,4,01:19.1,79068
815,Sergio Pérez,1105,Spanish Grand Prix,44,4,01:19.5,79504
815,Sergio Pérez,1105,Spanish Grand Prix,45,4,01:19.6,79600
815,Sergio Pérez,1105,Spanish Grand Prix,46,3,01:19.4,79367
815,Sergio Pérez,1105,Spanish Grand Prix,47,3,01:18.9,78907
815,Sergio Pérez,1105,Spanish Grand Prix,48,3,01:19.2,79179
815,Sergio Pérez,1105,Spanish Grand Prix,49,3,01:19.4,79400
815,Sergio Pérez,1105,Spanish Grand Prix,50,3,01:23.0,83039
815,Sergio Pérez,1105,Spanish Grand Prix,51,5,01:35.6,95599
815,Sergio Pérez,1105,Spanish Grand Prix,52,5,01:16.7,76666
815,Sergio Pérez,1105,Spanish Grand Prix,53,4,01:17.1,77122
815,Sergio Pérez,1105,Spanish Grand Prix,54,4,01:17.5,77543
815,Sergio Pérez,1105,Spanish Grand Prix,55,4,01:17.8,77776
815,Sergio Pérez,1105,Spanish Grand Prix,56,4,01:17.5,77484
815,Sergio Pérez,1105,Spanish Grand Prix,57,4,01:17.4,77440
815,Sergio Pérez,1105,Spanish Grand Prix,58,4,01:17.9,77931
815,Sergio Pérez,1105,Spanish Grand Prix,59,4,01:18.6,78623
815,Sergio Pérez,1105,Spanish Grand Prix,60,4,01:18.4,78415
815,Sergio Pérez,1105,Spanish Grand Prix,61,4,01:17.8,77789
815,Sergio Pérez,1105,Spanish Grand Prix,62,4,01:17.8,77793
815,Sergio Pérez,1105,Spanish Grand Prix,63,4,01:17.8,77828
815,Sergio Pérez,1105,Spanish Grand Prix,64,4,01:17.9,77910
815,Sergio Pérez,1105,Spanish Grand Prix,65,4,01:18.5,78476
815,Sergio Pérez,1105,Spanish Grand Prix,66,4,01:20.1,80063
830,Max Verstappen,1106,Canadian Grand Prix,1,1,01:23.1,83080
830,Max Verstappen,1106,Canadian Grand Prix,2,1,01:18.1,78075
830,Max Verstappen,1106,Canadian Grand Prix,3,1,01:17.8,77767
830,Max Verstappen,1106,Canadian Grand Prix,4,1,01:17.2,77203
830,Max Verstappen,1106,Canadian Grand Prix,5,1,01:17.4,77371
830,Max Verstappen,1106,Canadian Grand Prix,6,1,01:17.6,77607
830,Max Verstappen,1106,Canadian Grand Prix,7,1,01:17.6,77565
830,Max Verstappen,1106,Canadian Grand Prix,8,1,01:32.7,92655
830,Max Verstappen,1106,Canadian Grand Prix,9,1,01:17.5,77495
830,Max Verstappen,1106,Canadian Grand Prix,10,1,01:17.4,77359
830,Max Verstappen,1106,Canadian Grand Prix,11,1,01:17.3,77268
830,Max Verstappen,1106,Canadian Grand Prix,12,1,01:33.2,93192
830,Max Verstappen,1106,Canadian Grand Prix,13,1,02:29.9,149911
830,Max Verstappen,1106,Canadian Grand Prix,14,1,02:04.6,124639
830,Max Verstappen,1106,Canadian Grand Prix,15,1,01:54.7,114677
830,Max Verstappen,1106,Canadian Grand Prix,16,1,02:14.9,134905
830,Max Verstappen,1106,Canadian Grand Prix,17,1,01:17.1,77145
830,Max Verstappen,1106,Canadian Grand Prix,18,1,01:16.7,76682
830,Max Verstappen,1106,Canadian Grand Prix,19,1,01:16.6,76630
830,Max Verstappen,1106,Canadian Grand Prix,20,1,01:16.6,76607
830,Max Verstappen,1106,Canadian Grand Prix,21,1,01:16.7,76652
830,Max Verstappen,1106,Canadian Grand Prix,22,1,01:16.7,76697
830,Max Verstappen,1106,Canadian Grand Prix,23,1,01:16.9,76946
830,Max Verstappen,1106,Canadian Grand Prix,24,1,01:16.6,76641
830,Max Verstappen,1106,Canadian Grand Prix,25,1,01:16.6,76643
830,Max Verstappen,1106,Canadian Grand Prix,26,1,01:16.8,76785
830,Max Verstappen,1106,Canadian Grand Prix,27,1,01:16.9,76928
830,Max Verstappen,1106,Canadian Grand Prix,28,1,01:17.0,77004
830,Max Verstappen,1106,Canadian Grand Prix,29,1,01:16.8,76807
830,Max Verstappen,1106,Canadian Grand Prix,30,1,01:17.0,77016
830,Max Verstappen,1106,Canadian Grand Prix,31,1,01:16.8,76849
830,Max Verstappen,1106,Canadian Grand Prix,32,1,01:16.9,76918
830,Max Verstappen,1106,Canadian Grand Prix,33,1,01:16.8,76830
830,Max Verstappen,1106,Canadian Grand Prix,34,1,01:17.1,77054
830,Max Verstappen,1106,Canadian Grand Prix,35,1,01:17.2,77225
830,Max Verstappen,1106,Canadian Grand Prix,36,1,01:17.8,77765
830,Max Verstappen,1106,Canadian Grand Prix,37,1,01:17.1,77094
830,Max Verstappen,1106,Canadian Grand Prix,38,1,01:17.0,77011
830,Max Verstappen,1106,Canadian Grand Prix,39,1,01:17.3,77273
830,Max Verstappen,1106,Canadian Grand Prix,40,1,01:17.4,77400
830,Max Verstappen,1106,Canadian Grand Prix,41,1,01:17.0,77017
830,Max Verstappen,1106,Canadian Grand Prix,42,1,01:33.3,93273
830,Max Verstappen,1106,Canadian Grand Prix,43,1,01:19.3,79311
830,Max Verstappen,1106,Canadian Grand Prix,44,1,01:16.3,76322
830,Max Verstappen,1106,Canadian Grand Prix,45,1,01:16.1,76092
830,Max Verstappen,1106,Canadian Grand Prix,46,1,01:16.2,76204
830,Max Verstappen,1106,Canadian Grand Prix,47,1,01:16.0,76036
830,Max Verstappen,1106,Canadian Grand Prix,48,1,01:16.1,76109
830,Max Verstappen,1106,Canadian Grand Prix,49,1,01:15.9,75856
830,Max Verstappen,1106,Canadian Grand Prix,50,1,01:15.9,75919
830,Max Verstappen,1106,Canadian Grand Prix,51,1,01:15.8,75795
830,Max Verstappen,1106,Canadian Grand Prix,52,1,01:16.1,76103
830,Max Verstappen,1106,Canadian Grand Prix,53,1,01:15.7,75694
830,Max Verstappen,1106,Canadian Grand Prix,54,1,01:15.7,75732
830,Max Verstappen,1106,Canadian Grand Prix,55,1,01:15.8,75820
830,Max Verstappen,1106,Canadian Grand Prix,56,1,01:15.9,75888
830,Max Verstappen,1106,Canadian Grand Prix,57,1,01:15.9,75945
830,Max Verstappen,1106,Canadian Grand Prix,58,1,01:16.0,75957
830,Max Verstappen,1106,Canadian Grand Prix,59,1,01:15.8,75775
830,Max Verstappen,1106,Canadian Grand Prix,60,1,01:15.9,75866
830,Max Verstappen,1106,Canadian Grand Prix,61,1,01:15.9,75928
830,Max Verstappen,1106,Canadian Grand Prix,62,1,01:15.9,75933
830,Max Verstappen,1106,Canadian Grand Prix,63,1,01:15.9,75937
830,Max Verstappen,1106,Canadian Grand Prix,64,1,01:16.2,76214
830,Max Verstappen,1106,Canadian Grand Prix,65,1,01:15.9,75897
830,Max Verstappen,1106,Canadian Grand Prix,66,1,01:16.2,76233
830,Max Verstappen,1106,Canadian Grand Prix,67,1,01:16.1,76121
830,Max Verstappen,1106,Canadian Grand Prix,68,1,01:15.6,75594
830,Max Verstappen,1106,Canadian Grand Prix,69,1,01:16.2,76169
830,Max Verstappen,1106,Canadian Grand Prix,70,1,01:16.2,76237
1,Lewis Hamilton,1106,Canadian Grand Prix,1,2,01:24.0,83978
1,Lewis Hamilton,1106,Canadian Grand Prix,2,2,01:18.4,78397
1,Lewis Hamilton,1106,Canadian Grand Prix,3,2,01:17.7,77732
1,Lewis Hamilton,1106,Canadian Grand Prix,4,2,01:17.6,77558
1,Lewis Hamilton,1106,Canadian Grand Prix,5,2,01:17.7,77686
1,Lewis Hamilton,1106,Canadian Grand Prix,6,2,01:17.8,77780
1,Lewis Hamilton,1106,Canadian Grand Prix,7,2,01:18.0,77955
1,Lewis Hamilton,1106,Canadian Grand Prix,8,2,01:33.5,93462
1,Lewis Hamilton,1106,Canadian Grand Prix,9,2,01:17.6,77616
1,Lewis Hamilton,1106,Canadian Grand Prix,10,2,01:17.6,77597
1,Lewis Hamilton,1106,Canadian Grand Prix,11,2,01:17.7,77692
1,Lewis Hamilton,1106,Canadian Grand Prix,12,2,01:39.7,99747
1,Lewis Hamilton,1106,Canadian Grand Prix,13,2,02:21.3,141261
1,Lewis Hamilton,1106,Canadian Grand Prix,14,2,02:04.2,124238
1,Lewis Hamilton,1106,Canadian Grand Prix,15,2,01:54.6,114617
1,Lewis Hamilton,1106,Canadian Grand Prix,16,2,02:13.9,133896
1,Lewis Hamilton,1106,Canadian Grand Prix,17,2,01:17.9,77873
1,Lewis Hamilton,1106,Canadian Grand Prix,18,2,01:17.1,77081
1,Lewis Hamilton,1106,Canadian Grand Prix,19,2,01:16.8,76786
1,Lewis Hamilton,1106,Canadian Grand Prix,20,2,01:16.8,76799
1,Lewis Hamilton,1106,Canadian Grand Prix,21,2,01:16.8,76848
1,Lewis Hamilton,1106,Canadian Grand Prix,22,3,01:17.5,77475
1,Lewis Hamilton,1106,Canadian Grand Prix,23,3,01:17.7,77694
1,Lewis Hamilton,1106,Canadian Grand Prix,24,3,01:17.2,77241
1,Lewis Hamilton,1106,Canadian Grand Prix,25,3,01:17.0,77042
1,Lewis Hamilton,1106,Canadian Grand Prix,26,3,01:17.2,77150
1,Lewis Hamilton,1106,Canadian Grand Prix,27,3,01:17.1,77051
1,Lewis Hamilton,1106,Canadian Grand Prix,28,3,01:17.4,77401
1,Lewis Hamilton,1106,Canadian Grand Prix,29,3,01:17.8,77790
1,Lewis Hamilton,1106,Canadian Grand Prix,30,3,01:17.2,77176
1,Lewis Hamilton,1106,Canadian Grand Prix,31,3,01:17.3,77251
1,Lewis Hamilton,1106,Canadian Grand Prix,32,3,01:17.6,77599
1,Lewis Hamilton,1106,Canadian Grand Prix,33,3,01:17.3,77279
1,Lewis Hamilton,1106,Canadian Grand Prix,34,3,01:17.5,77500
1,Lewis Hamilton,1106,Canadian Grand Prix,35,3,01:17.7,77650
1,Lewis Hamilton,1106,Canadian Grand Prix,36,3,01:17.9,77875
1,Lewis Hamilton,1106,Canadian Grand Prix,37,3,01:17.0,77036
1,Lewis Hamilton,1106,Canadian Grand Prix,38,3,01:17.4,77438
1,Lewis Hamilton,1106,Canadian Grand Prix,39,3,01:17.5,77517
1,Lewis Hamilton,1106,Canadian Grand Prix,40,3,01:33.5,93525
1,Lewis Hamilton,1106,Canadian Grand Prix,41,3,01:20.4,80396
1,Lewis Hamilton,1106,Canadian Grand Prix,42,3,01:16.9,76905
1,Lewis Hamilton,1106,Canadian Grand Prix,43,3,01:16.3,76281
1,Lewis Hamilton,1106,Canadian Grand Prix,44,3,01:16.0,76003
1,Lewis Hamilton,1106,Canadian Grand Prix,45,3,01:16.0,76005
1,Lewis Hamilton,1106,Canadian Grand Prix,46,3,01:15.9,75879
1,Lewis Hamilton,1106,Canadian Grand Prix,47,3,01:15.4,75396
1,Lewis Hamilton,1106,Canadian Grand Prix,48,3,01:16.3,76311
1,Lewis Hamilton,1106,Canadian Grand Prix,49,3,01:16.1,76114
1,Lewis Hamilton,1106,Canadian Grand Prix,50,3,01:16.2,76246
1,Lewis Hamilton,1106,Canadian Grand Prix,51,3,01:16.1,76102
1,Lewis Hamilton,1106,Canadian Grand Prix,52,3,01:15.7,75691
1,Lewis Hamilton,1106,Canadian Grand Prix,53,3,01:16.0,76019
1,Lewis Hamilton,1106,Canadian Grand Prix,54,3,01:15.5,75541
1,Lewis Hamilton,1106,Canadian Grand Prix,55,3,01:16.1,76102
1,Lewis Hamilton,1106,Canadian Grand Prix,56,3,01:15.8,75793
1,Lewis Hamilton,1106,Canadian Grand Prix,57,3,01:15.8,75810
1,Lewis Hamilton,1106,Canadian Grand Prix,58,3,01:15.8,75802
